2015-11-01,79
2015-11-02,81
2015-11-03,77
2015-11-04,76
2015-11-05,69
2015-11-06,68
2015-11-07,60
2015-11-08,79
2015-11-09,93
2015-11-10,86
2015-11-11,66
2015-11-12,85
2015-11-13,85
2015-11-14,65
2015-11-15,91
2015-11-16,79
2015-11-17,85
2015-11-18,82
2015-11-19,76
2015-11-20,77
2015-11-21,75
2015-11-22,68
2015-11-23,89
2015-11-24,89
2015-11-25,73
2015-11-26,66
2015-11-27,62
2015-11-28,75
2015-11-29,88
2015-11-30,82
2015-12-01,100
2015-12-02,53
2015-12-03,88
2015-12-04,75
2015-12-05,61
2015-12-06,69
2015-12-07,72
2015-12-08,71
2015-12-09,75
2015-12-10,83
2015-12-11,67
2015-12-12,74
2015-12-13,47
2015-12-14,74
2015-12-15,78
2015-12-16,78
2015-12-17,70
2015-12-18,70
2015-12-19,63
2015-12-20,60
2015-12-21,71
2015-12-22,61
2015-12-23,71
2015-12-24,63
2015-12-25,90
2015-12-26,56
2015-12-27,46
2015-12-28,82
2015-12-29,55
2015-12-30,74
2015-12-31,81
